year,date,statefips,countyfips,ctfips,latitude,longitude,ds_o3_pred,ds_o3_stdd
2013,15JUN2013,6,6037,6037551000,33.93765,-118.1125,52.0334,4.0522
2013,15JUN2013,6,6059,6059001506,33.93783,-117.88851,55.5979,4.3348
2013,15JUN2013,6,6065,6065031401,33.93801,-117.40814,66.1046,4.5796
2013,15JUN2013,45,45063,45063021306,33.93802,-81.36686,43.3412,4.9466
2013,15JUN2013,13,13135,13135050522,33.9384,-83.98028,49.5992,4.4145
2013,15JUN2013,6,6065,6065050900,33.93854,-117.30129,68.6478,4.7908
2013,15JUN2013,40,40085,40085094200,33.93871,-97.11517,48.3999,5.0317
2013,15JUN2013,6,6059,6059001402,33.9388,-117.92869,54.4076,4.0395
2013,15JUN2013,6,6065,6065030602,33.93908,-117.37145,67.2867,4.5185
2013,15JUN2013,45,45041,45041001800,33.9392,-79.58011,48.6741,5.5747
2013,15JUN2013,6,6037,6037242000,33.93928,-118.25023,51.0625,3.9781
2013,15JUN2013,6,6059,6059001403,33.93936,-117.91993,54.6043,4.0575
2013,15JUN2013,6,6037,6037503202,33.93939,-118.03488,52.7592,3.9488
2013,15JUN2013,6,6037,6037535902,33.9394,-118.19589,51.4429,3.822
2013,15JUN2013,6,6065,6065044516,33.93942,-116.47594,70.6424,5.108
2013,15JUN2013,6,6037,6037243000,33.93951,-118.23371,51.2448,3.9347
2013,15JUN2013,6,6065,6065040702,33.93956,-117.54713,63.4143,4.5967
2013,15JUN2013,6,6065,6065043900,33.93973,-116.97433,71.0095,4.9443
2013,15JUN2013,6,6037,6037240800,33.9398,-118.26112,50.9794,3.9884
2013,15JUN2013,6,6065,6065031502,33.93993,-117.44297,65.4482,4.565
2013,15JUN2013,6,6037,6037601802,33.94001,-118.35045,50.7397,4.1538
2013,15JUN2013,6,6037,6037601502,33.94009,-118.36368,50.71,4.0804
2013,15JUN2013,13,13067,13067030902,33.9402,-84.5568,63.9486,4.8898
2013,15JUN2013,6,6037,6037241201,33.94024,-118.28583,50.9299,4.0209
2013,15JUN2013,6,6065,6065041102,33.94031,-117.48716,64.6653,4.5947
2013,15JUN2013,6,6037,6037540201,33.94072,-118.21367,51.3514,3.9069
2013,15JUN2013,13,13059,13059002000,33.94075,-83.39818,46.0192,4.2071
2013,15JUN2013,13,13233,13233010400,33.94084,-85.24098,52.4087,4.9831
2013,15JUN2013,45,45051,45051080200,33.94084,-79.23496,49.7794,6.1473
2013,15JUN2013,6,6037,6037535802,33.94085,-118.20754,51.4205,3.9324
2013,15JUN2013,6,6037,6037980028,33.94091,-118.40945,50.7699,3.9792
2013,15JUN2013,13,13135,13135050521,33.94093,-84.00081,49.8895,4.278
2013,15JUN2013,6,6037,6037502801,33.94098,-118.08917,52.3145,4.1215
2013,15JUN2013,35,35053,35053978100,33.94099,-106.52552,51.1951,6.8367
2013,15JUN2013,6,6037,6037551402,33.94146,-118.14597,51.7335,4.0849
2013,15JUN2013,6,6037,6037601900,33.94158,-118.33952,50.7741,4.0756
2013,15JUN2013,48,48153,48153950600,33.94159,-101.29994,45.4161,6.8331
2013,15JUN2013,13,13067,13067030800,33.9416,-84.52883,63.4879,5.0275
2013,15JUN2013,6,6037,6037600602,33.94161,-118.33077,50.8043,3.9505
2013,15JUN2013,6,6059,6059001401,33.94163,-117.94147,54.3642,4.023
2013,15JUN2013,13,13059,13059002100,33.94164,-83.38505,46.0315,4.2464
2013,15JUN2013,6,6065,6065042208,33.94165,-117.34565,67.88,4.7033
2013,15JUN2013,45,45063,45063021024,33.94165,-81.29744,44.2495,4.9934
2013,15JUN2013,6,6037,6037503302,33.94169,-118.02139,53.1466,3.9906
2013,15JUN2013,6,6065,6065031402,33.94173,-117.42009,66.12,4.5715
2013,15JUN2013,6,6037,6037600601,33.94184,-118.32208,50.809,4.0319
2013,15JUN2013,6,6037,6037503402,33.94184,-118.00086,53.3295,4.0219
2013,15JUN2013,6,6037,6037535607,33.94196,-118.22118,51.217,3.9768
2013,15JUN2013,6,6065,6065042207,33.94201,-117.33856,68.1305,4.8195
2013,15JUN2013,6,6037,6037550901,33.94206,-118.12898,52.0107,3.9208
2013,15JUN2013,5,5079,5079960400,33.94246,-91.90328,51.0992,6.3106
2013,15JUN2013,37,37019,37019020506,33.94255,-78.40797,52.4069,6.447
2013,15JUN2013,6,6037,6037600202,33.9426,-118.29912,51.1059,4.0856
2013,15JUN2013,6,6037,6037536102,33.94261,-118.1679,51.5372,3.9079
2013,15JUN2013,6,6059,6059001101,33.94272,-117.9631,53.8666,4.0464
2013,15JUN2013,6,6037,6037536103,33.94274,-118.18507,51.6073,3.9992
2013,15JUN2013,6,6037,6037502902,33.94274,-118.05246,52.7166,4.0011
2013,15JUN2013,6,6065,6065031200,33.94299,-117.38256,66.9224,4.6104
2013,15JUN2013,6,6065,6065041101,33.943,-117.46474,65.0446,4.5109
2013,15JUN2013,45,45063,45063020604,33.94333,-81.06858,45.5793,4.52
2013,15JUN2013,45,45063,45063980100,33.94341,-81.12699,45.3144,4.5414
2013,15JUN2013,13,13089,13089021210,33.94352,-84.31136,57.3247,4.867
2013,15JUN2013,13,13135,13135050534,33.94359,-84.07053,51.0259,4.1628
2013,15JUN2013,6,6037,6037601801,33.94364,-118.35045,50.7903,4.0954
2013,15JUN2013,6,6037,6037601501,33.94366,-118.36332,50.6944,4.0462
2013,15JUN2013,6,6065,6065042404,33.94376,-117.23479,70.1369,4.8601
2013,15JUN2013,6,6065,6065042405,33.94382,-117.25268,69.8002,5.0044
2013,15JUN2013,6,6037,6037551401,33.94398,-118.15603,51.7799,4.0103
2013,15JUN2013,13,13135,13135050539,33.94399,-84.09316,51.5176,4.2528
2013,15JUN2013,1,1043,1043965700,33.944,-87.01851,56.1321,5.2004
2013,15JUN2013,13,13121,13121010123,33.94413,-84.36473,58.966,4.8346
2013,15JUN2013,37,37019,37019020304,33.94426,-78.10518,53.3602,6.3678
2013,15JUN2013,13,13067,13067030407,33.94441,-84.47987,62.6541,4.9946
2013,15JUN2013,13,13135,13135050535,33.94441,-84.05477,50.8129,4.2419
2013,15JUN2013,6,6065,6065040703,33.94469,-117.53448,63.9058,4.6684
2013,15JUN2013,6,6037,6037240402,33.9447,-118.28544,51.1081,3.9698
2013,15JUN2013,6,6037,6037536104,33.94471,-118.17808,51.6333,3.9561
2013,15JUN2013,37,37019,37019020403,33.94488,-78.34159,52.6425,6.5547
2013,15JUN2013,37,37019,37019020504,33.94495,-78.58156,51.3349,6.5218
2013,15JUN2013,6,6037,6037242100,33.9454,-118.23363,51.3582,3.9609
2013,15JUN2013,45,45063,45063021017,33.9455,-81.1954,45.1141,4.7151
2013,15JUN2013,6,6065,6065042402,33.94553,-117.20398,70.7606,4.8275
2013,15JUN2013,5,5061,5061950300,33.94553,-93.84906,57.6997,6.4585
2013,15JUN2013,13,13135,13135050313,33.94565,-84.18017,53.5125,4.4643
2013,15JUN2013,45,45079,45079011701,33.94569,-81.00725,45.5924,4.4489
2013,15JUN2013,48,48485,48485013600,33.94594,-98.67727,37.0329,5.2928
2013,15JUN2013,6,6037,6037502901,33.94597,-118.04097,52.9325,4.0055
2013,15JUN2013,1,1075,1075030000,33.94611,-88.09693,55.4543,6.2363
2013,15JUN2013,13,13067,13067030318,33.94611,-84.43091,61.1279,4.9993
2013,15JUN2013,6,6037,6037535901,33.94621,-118.19405,51.4738,3.9066
2013,15JUN2013,13,13135,13135050317,33.94672,-84.24408,55.1249,4.7395
2013,15JUN2013,13,13059,13059000402,33.94683,-83.37302,45.9152,4.2073
2013,15JUN2013,5,5019,5019953900,33.94688,-93.05536,51.0645,5.3881
2013,15JUN2013,6,6037,6037240500,33.94693,-118.27565,51.1003,3.9647
2013,15JUN2013,6,6037,6037240600,33.94696,-118.26842,51.1543,3.9901
2013,15JUN2013,6,6037,6037240700,33.94703,-118.25943,51.1883,3.9055
2013,15JUN2013,6,6065,6065044507,33.94725,-116.52816,70.4662,5.0463
2013,15JUN2013,13,13135,13135050541,33.94725,-84.10847,51.8378,4.2408
2013,15JUN2013,6,6037,6037238000,33.94729,-118.30973,51.0233,4.0666
2013,15JUN2013,40,40013,40013795600,33.94749,-96.06383,51.4852,6.2818
2013,15JUN2013,6,6037,6037535804,33.94761,-118.2034,51.5937,3.9862
2013,15JUN2013,6,6037,6037535606,33.94766,-118.2254,51.4102,4.0453
2013,15JUN2013,6,6037,6037550902,33.94771,-118.1252,52.1639,4.1007
2013,15JUN2013,13,13135,13135050311,33.94789,-84.21339,54.3269,4.5762
2013,15JUN2013,6,6037,6037535803,33.94809,-118.2101,51.36,3.9629
2013,15JUN2013,6,6037,6037503301,33.9481,-118.01511,53.3368,4.0665
2013,15JUN2013,6,6037,6037600201,33.94823,-118.29726,51.2533,4.1192
2013,15JUN2013,13,13089,13089021211,33.94847,-84.28431,56.5879,4.7202
2013,15JUN2013,6,6037,6037242300,33.94852,-118.24613,51.1694,4.0039
2013,15JUN2013,45,45085,45085000901,33.94863,-80.37317,45.7238,5.0798
2013,15JUN2013,6,6037,6037242200,33.94866,-118.23919,51.4386,3.9416
2013,15JUN2013,6,6065,6065041003,33.94867,-117.49043,65.0552,4.4846
2013,15JUN2013,13,13121,13121010122,33.94873,-84.35216,58.7036,4.9921
2013,15JUN2013,6,6037,6037535605,33.94877,-118.21653,51.4688,3.8779
2013,15JUN2013,6,6065,6065042403,33.94882,-117.22078,70.6316,4.7597
2013,15JUN2013,6,6065,6065042212,33.94889,-117.28518,69.5395,4.8416
2013,15JUN2013,6,6037,6037277400,33.94905,-118.37436,50.8473,4.105
2013,15JUN2013,6,6037,6037601202,33.94908,-118.35696,50.9591,4.0977
2013,15JUN2013,6,6037,6037601100,33.94909,-118.34825,50.8654,4.0501
2013,15JUN2013,6,6065,6065042406,33.94934,-117.25261,69.9915,4.9617
2013,15JUN2013,13,13135,13135050542,33.94938,-84.1229,52.1787,4.2841
2013,15JUN2013,1,1127,1127021000,33.94942,-87.46314,55.0433,6.0605
2013,15JUN2013,6,6037,6037550500,33.94963,-118.10578,52.3638,3.9987
2013,15JUN2013,6,6065,6065041001,33.94967,-117.46443,65.3132,4.5392
2013,15JUN2013,6,6037,6037240401,33.94993,-118.28567,51.1617,4.0515
2013,15JUN2013,6,6065,6065040616,33.95006,-117.56472,63.6825,4.56
2013,15JUN2013,13,13135,13135050608,33.95019,-83.8666,47.9306,4.5289
2013,15JUN2013,6,6037,6037600702,33.95025,-118.33221,50.9871,4.0297
2013,15JUN2013,6,6037,6037535604,33.95069,-118.22418,51.3799,3.9514
2013,15JUN2013,6,6037,6037601402,33.95096,-118.36574,50.9551,4.0692
2013,15JUN2013,6,6037,6037535200,33.95122,-118.25091,51.375,4.051
2013,15JUN2013,13,13059,13059000900,33.95157,-83.40663,45.9906,4.3016
2013,15JUN2013,6,6071,6071000111,33.95165,-117.76035,59.3558,4.5769
2013,15JUN2013,6,6037,6037502005,33.95168,-118.03429,53.1819,4.0671
2013,15JUN2013,6,6065,6065041002,33.95169,-117.47265,65.3876,4.4761
2013,15JUN2013,6,6065,6065031001,33.95169,-117.40988,66.8185,4.7024
2013,15JUN2013,6,6065,6065031002,33.95185,-117.42382,66.3767,4.6455
2013,15JUN2013,6,6037,6037550800,33.95202,-118.14388,51.797,4.0081
2013,15JUN2013,13,13013,13013180501,33.95226,-83.77745,47.1504,4.8207
2013,15JUN2013,13,13059,13059130600,33.95233,-83.45283,46.062,4.5556
2013,15JUN2013,6,6037,6037535400,33.95234,-118.23416,51.3242,3.9666
2013,15JUN2013,6,6065,6065042401,33.95243,-117.14327,71.6972,5.06
2013,15JUN2013,45,45063,45063020100,33.95254,-81.04249,45.7197,4.4568
2013,15JUN2013,6,6037,6037277200,33.95264,-118.38224,51.0131,3.9926
2013,15JUN2013,45,45063,45063021404,33.95271,-81.48983,42.3486,4.9811
2013,15JUN2013,45,45085,45085000700,33.95285,-80.31323,45.9752,5.1652
2013,15JUN2013,1,1127,1127020900,33.95295,-87.30428,55.5966,5.7188
2013,15JUN2013,45,45085,45085000800,33.95297,-80.35087,45.9789,5.069
2013,15JUN2013,45,45079,45079011901,33.95305,-80.86994,45.5133,4.2706
2013,15JUN2013,1,1009,1009050102,33.95315,-86.4655,50.8096,5.0394
2013,15JUN2013,13,13121,13121010210,33.95319,-84.38025,59.7645,4.9705
2013,15JUN2013,13,13223,13223120203,33.95373,-84.75461,61.2199,4.8848
2013,15JUN2013,13,13135,13135050536,33.95373,-84.03005,50.4045,4.1141
2013,15JUN2013,6,6065,6065042407,33.95391,-117.23955,70.4877,4.9269
2013,15JUN2013,6,6071,6071000115,33.95396,-117.66935,61.6891,4.7039
2013,15JUN2013,13,13221,13221960100,33.95401,-82.95424,46.8332,5.1567
2013,15JUN2013,1,1093,1093964700,33.9541,-87.75516,54.5197,6.062
2013,15JUN2013,6,6065,6065044510,33.95415,-116.4897,70.5831,5.0835
2013,15JUN2013,13,13135,13135050315,33.95422,-84.26223,55.8847,4.7626
2013,15JUN2013,13,13135,13135050211,33.95423,-84.14464,52.7619,4.4253
2013,15JUN2013,13,13089,13089021213,33.95426,-84.34229,58.5192,4.9721
2013,15JUN2013,6,6037,6037240020,33.95427,-118.26388,51.3582,4.0688
2013,15JUN2013,6,6037,6037535702,33.95429,-118.20505,51.7196,4.0037
2013,15JUN2013,6,6065,6065042408,33.95429,-117.23095,70.7417,5.0022
2013,15JUN2013,37,37019,37019020306,33.95439,-78.00406,53.734,6.4198
2013,15JUN2013,13,13059,13059030200,33.95458,-83.35585,45.9027,4.2662
2013,15JUN2013,13,13135,13135050318,33.95474,-84.24751,55.5123,4.6467
2013,15JUN2013,6,6037,6037502700,33.95481,-118.07166,52.7111,4.0445
2013,15JUN2013,6,6037,6037536000,33.95488,-118.19192,51.6636,3.9849
2013,15JUN2013,6,6065,6065031100,33.95491,-117.39099,67.2972,4.5542
2013,15JUN2013,13,13059,13059000600,33.95498,-83.38617,46.009,4.2652
2013,15JUN2013,6,6037,6037600100,33.95512,-118.29561,51.1869,4.0225
2013,15JUN2013,6,6037,6037550602,33.95512,-118.12238,52.3024,4.0645
2013,15JUN2013,6,6037,6037535503,33.95527,-118.21451,51.7583,4.0012
2013,15JUN2013,6,6037,6037276603,33.95531,-118.4365,50.9915,4.0815
2013,15JUN2013,6,6065,6065043810,33.95542,-117.00076,71.7213,4.9888
2013,15JUN2013,13,13135,13135050314,33.9556,-84.16398,53.1001,4.4444
2013,15JUN2013,45,45079,45079011607,33.95573,-80.93822,45.5884,4.2286
2013,15JUN2013,6,6065,6065030603,33.95579,-117.36127,68.0987,4.748
2013,15JUN2013,6,6037,6037601212,33.95582,-118.35701,51.0117,3.9921
2013,15JUN2013,6,6037,6037501900,33.95588,-118.02746,53.3556,4.0069
2013,15JUN2013,6,6037,6037240200,33.95602,-118.27613,51.2875,3.9624
2013,15JUN2013,13,13135,13135050520,33.9561,-84.00306,49.8899,4.3178
2013,15JUN2013,6,6037,6037500201,33.95618,-117.97415,54.2084,4.0787
2013,15JUN2013,6,6037,6037535603,33.95622,-118.22449,51.5428,3.9425
2013,15JUN2013,6,6037,6037600704,33.95631,-118.32398,51.3031,4.0896
2013,15JUN2013,6,6037,6037238400,33.95635,-118.30899,51.3097,4.1056
2013,15JUN2013,6,6037,6037240300,33.95643,-118.28612,51.226,4.0467
2013,15JUN2013,1,1055,1055001100,33.95654,-85.99759,49.5912,4.4567
2013,15JUN2013,6,6037,6037601002,33.95657,-118.34761,51.0473,3.9575
2013,15JUN2013,6,6065,6065042409,33.95668,-117.2524,70.4002,4.7417
2013,15JUN2013,6,6065,6065030900,33.95678,-117.44361,66.266,4.5348
2013,15JUN2013,45,45085,45085000500,33.95706,-80.05339,46.9871,5.361
2013,15JUN2013,6,6037,6037276604,33.95716,-118.42483,51.11,3.9722
2013,15JUN2013,6,6037,6037278001,33.95723,-118.40197,51.1121,3.9889
2013,15JUN2013,13,13135,13135050537,33.95745,-84.09431,51.6302,4.2261
2013,15JUN2013,6,6037,6037534203,33.95746,-118.15472,52.0302,4.0171
2013,15JUN2013,13,13067,13067030238,33.95767,-84.72231,62.6614,5.0608
2013,15JUN2013,6,6065,6065044522,33.9577,-116.51595,70.8445,4.9822
2013,15JUN2013,45,45079,45079011902,33.95803,-80.79712,45.6075,4.0995
2013,15JUN2013,6,6037,6037534201,33.95806,-118.16732,51.9861,4.017
2013,15JUN2013,6,6037,6037403325,33.95806,-117.82688,58.0355,4.4988
2013,15JUN2013,6,6037,6037600703,33.95823,-118.33681,51.1894,3.9653
2013,15JUN2013,6,6037,6037240010,33.95833,-118.26378,51.5189,4.0446
2013,15JUN2013,13,13089,13089021214,33.95859,-84.32336,57.941,5.0066
2013,15JUN2013,45,45051,45051030103,33.95867,-78.72447,50.5005,6.627
2013,15JUN2013,6,6037,6037535102,33.95871,-118.24887,51.4249,4.003
2013,15JUN2013,40,40095,40095094802,33.95889,-96.65713,51.1215,6.0933
2013,15JUN2013,6,6065,6065042206,33.95899,-117.32978,69.0038,4.7611
2013,15JUN2013,6,6037,6037601401,33.95906,-118.37011,51.037,4.0464
2013,15JUN2013,6,6065,6065043807,33.95915,-116.97378,71.6575,4.9438
2013,15JUN2013,6,6037,6037408703,33.95918,-117.88873,56.3519,4.1894
2013,15JUN2013,6,6037,6037534302,33.95925,-118.17532,51.9481,4.0238
2013,15JUN2013,13,13067,13067030410,33.95936,-84.48774,63.1844,5.0572
2013,15JUN2013,13,13059,13059001800,33.95938,-83.40434,46.0239,4.3098
2013,15JUN2013,6,6065,6065043814,33.95948,-117.02905,72.0974,5.0395
2013,15JUN2013,6,6037,6037534202,33.95962,-118.16111,52.0607,4.0248
2013,15JUN2013,13,13059,13059001700,33.95978,-83.42335,46.0562,4.3506
2013,15JUN2013,13,13059,13059000100,33.95978,-83.37442,45.8899,4.1992
2013,15JUN2013,13,13067,13067030700,33.95988,-84.53831,64.4622,4.8966
2013,15JUN2013,6,6037,6037502601,33.95989,-118.09441,52.6221,3.9834
2013,15JUN2013,6,6037,6037534301,33.9599,-118.18519,51.8683,4.1072
2013,15JUN2013,6,6037,6037500202,33.96007,-117.99515,54.143,4.0005
2013,15JUN2013,6,6037,6037535701,33.96018,-118.20419,51.7166,3.986
2013,15JUN2013,6,6065,6065041004,33.96021,-117.49512,65.3589,4.4218
2013,15JUN2013,45,45063,45063021034,33.96025,-81.15542,45.6277,4.5587
2013,15JUN2013,6,6037,6037500100,33.96044,-117.94306,54.9489,4.1839
2013,15JUN2013,6,6065,6065040611,33.96086,-117.58874,63.825,4.707
2013,15JUN2013,6,6037,6037278102,33.96088,-118.4465,51.3139,4.0298
2013,15JUN2013,6,6037,6037502004,33.96091,-118.04781,53.1836,3.9148
2013,15JUN2013,6,6037,6037535501,33.96125,-118.22215,51.4927,3.9683
2013,15JUN2013,6,6037,6037535502,33.9615,-118.21535,51.8599,4.0149
2013,15JUN2013,6,6037,6037535300,33.96161,-118.23631,51.7705,3.9486
2013,15JUN2013,13,13135,13135050310,33.96176,-84.23457,55.2321,4.7259
2013,15JUN2013,6,6037,6037501700,33.96182,-118.01989,53.7861,4.0425
2013,15JUN2013,13,13135,13135050545,33.96198,-83.95061,48.9738,4.548
2013,15JUN2013,13,13121,13121010117,33.96205,-84.35906,59.0725,4.9043
2013,15JUN2013,6,6037,6037238320,33.96216,-118.28615,51.5457,4.0013
2013,15JUN2013,6,6037,6037239702,33.9622,-118.27501,51.4618,3.9921
2013,15JUN2013,6,6037,6037550601,33.96226,-118.11718,52.4174,3.9758
2013,15JUN2013,6,6037,6037601211,33.96238,-118.35775,51.3889,4.1116
2013,15JUN2013,6,6037,6037239802,33.96242,-118.26296,51.3912,4.049
2013,15JUN2013,45,45063,45063021033,33.96249,-81.17995,45.5793,4.69
2013,15JUN2013,13,13067,13067030505,33.9625,-84.50727,63.8316,4.9518
2013,15JUN2013,48,48077,48077030301,33.96259,-98.22019,35.2393,4.5523
2013,15JUN2013,45,45063,45063020202,33.96312,-81.07844,45.7304,4.3054
2013,15JUN2013,45,45063,45063020602,33.96314,-81.11599,45.6979,4.4933
2013,15JUN2013,6,6037,6037502003,33.96318,-118.03939,53.4206,4.0434
2013,15JUN2013,6,6037,6037534804,33.9632,-118.22735,51.6514,3.974
2013,15JUN2013,37,37019,37019020303,33.96338,-78.19742,53.2277,6.3604
2013,15JUN2013,6,6037,6037238200,33.9635,-118.298,51.4758,4.0103
2013,15JUN2013,6,6065,6065040613,33.96358,-117.57572,64.0594,4.6497
2013,15JUN2013,6,6037,6037238100,33.96363,-118.31119,51.3927,4.1413
2013,15JUN2013,40,40085,40085094300,33.96405,-97.40514,43.7739,4.6174
2013,15JUN2013,13,13067,13067030602,33.96407,-84.57585,65.0108,4.8206
2013,15JUN2013,6,6037,6037276601,33.96419,-118.43353,51.3413,4.0384
2013,15JUN2013,13,13067,13067030333,33.96421,-84.45018,62.3448,4.9397
2013,15JUN2013,6,6037,6037550700,33.96424,-118.13133,52.473,3.9618
2013,15JUN2013,6,6037,6037601001,33.96434,-118.3487,51.5648,4.0376
2013,15JUN2013,6,6037,6037535101,33.96443,-118.24886,51.6299,4.0317
2013,15JUN2013,6,6037,6037534406,33.96466,-118.17475,51.9559,4.0624
2013,15JUN2013,6,6037,6037502602,33.96502,-118.10325,52.6276,4.074
2013,15JUN2013,6,6065,6065044509,33.96504,-116.50614,70.7089,5.1158
2013,15JUN2013,13,13067,13067030409,33.96508,-84.47036,62.9605,5.0727
2013,15JUN2013,13,13059,13059130500,33.96514,-83.49291,46.1082,4.5652
2013,15JUN2013,6,6037,6037277100,33.96525,-118.37844,51.3757,3.8896
2013,15JUN2013,6,6065,6065030800,33.96531,-117.41111,67.386,4.6444
2013,15JUN2013,13,13067,13067030231,33.96532,-84.63384,64.9797,4.9545
2013,15JUN2013,6,6065,6065940100,33.96542,-114.4912,49.6391,5.6847
2013,15JUN2013,6,6037,6037600801,33.96547,-118.32211,51.5569,4.0515
2013,15JUN2013,6,6037,6037534502,33.96575,-118.20044,51.9009,4.0203
2013,15JUN2013,6,6037,6037600802,33.96589,-118.33621,51.4227,4.0374
2013,15JUN2013,37,37019,37019020404,33.96595,-78.30453,52.7582,6.343
2013,15JUN2013,6,6037,6037534405,33.966,-118.18297,52.1039,3.9917
2013,15JUN2013,6,6037,6037502302,33.96602,-118.06833,52.952,3.9825
2013,15JUN2013,6,6037,6037238310,33.96604,-118.28614,51.6803,4.0035
2013,15JUN2013,6,6037,6037239801,33.96606,-118.26295,51.5782,4.0142
2013,15JUN2013,1,1055,1055010401,33.96606,-86.0428,49.8016,4.4281
2013,15JUN2013,13,13121,13121010108,33.96608,-84.27971,56.4936,4.8542
2013,15JUN2013,6,6037,6037239701,33.96609,-118.27526,51.5078,3.9526
2013,15JUN2013,13,13059,13059001900,33.96612,-83.38983,45.9385,4.2032
2013,15JUN2013,6,6037,6037534404,33.9663,-118.19065,51.8937,3.9446
2013,15JUN2013,13,13067,13067030239,33.96636,-84.6883,63.7878,4.9544
2013,15JUN2013,45,45079,45079011608,33.96669,-80.92674,45.7819,4.2465
2013,15JUN2013,6,6037,6037276500,33.96674,-118.41809,51.4448,4.0081
2013,15JUN2013,13,13067,13067030319,33.96684,-84.39372,60.4571,4.9628
2013,15JUN2013,6,6037,6037276400,33.96685,-118.40954,51.5252,4.0402
2013,15JUN2013,6,6071,6071001903,33.96728,-117.62242,63.2473,4.6739
2013,15JUN2013,6,6065,6065042411,33.96731,-117.23714,71.2018,4.9088
2013,15JUN2013,6,6037,6037534002,33.96737,-118.14021,52.4488,4.0797
2013,15JUN2013,6,6037,6037533902,33.96745,-118.15371,52.4984,4.1265
2013,15JUN2013,45,45063,45063021023,33.96748,-81.31259,44.283,4.7879
2013,15JUN2013,6,6065,6065030700,33.96752,-117.38903,67.9541,4.7222
2013,15JUN2013,45,45079,45079011606,33.96755,-80.90027,45.7528,4.216
2013,15JUN2013,13,13135,13135050215,33.96762,-84.11565,52.2222,4.3405
2013,15JUN2013,6,6065,6065042410,33.96767,-117.2529,70.9213,4.8689
2013,15JUN2013,6,6037,6037534501,33.96771,-118.20769,51.903,4.0204
2013,15JUN2013,13,13059,13059140600,33.96782,-83.29115,45.7724,4.3599
2013,15JUN2013,6,6037,6037501802,33.96789,-118.02927,53.6345,4.1243
2013,15JUN2013,6,6037,6037534001,33.96793,-118.14688,52.2952,4.0869
2013,15JUN2013,6,6037,6037502301,33.9681,-118.07873,53.1206,4.0048
2013,15JUN2013,6,6037,6037534403,33.96817,-118.19716,51.8513,4.0376
2013,15JUN2013,6,6037,6037534700,33.96831,-118.2148,51.9244,4.0631
2013,15JUN2013,6,6065,6065030501,33.96847,-117.35454,68.8156,4.6287
2013,15JUN2013,45,45063,45063021029,33.96872,-81.24748,45.1414,4.8507
2013,15JUN2013,6,6065,6065040615,33.96877,-117.55482,64.7942,4.5533
2013,15JUN2013,6,6037,6037276000,33.96917,-118.389,51.4724,3.915
2013,15JUN2013,6,6037,6037601302,33.96928,-118.36455,51.5505,4.0258
2013,15JUN2013,6,6037,6037237720,33.96928,-118.28618,51.6578,4.0587
2013,15JUN2013,6,6037,6037239502,33.96933,-118.26305,51.6845,3.9356
2013,15JUN2013,6,6037,6037534803,33.96934,-118.22549,51.9465,4.0027
2013,15JUN2013,6,6037,6037239602,33.96945,-118.27491,51.7844,4.0381
2013,15JUN2013,13,13013,13013180204,33.96946,-83.71734,46.8063,4.8493
2013,15JUN2013,6,6037,6037501804,33.96991,-118.03494,53.7825,3.9755
2013,15JUN2013,6,6065,6065040603,33.97006,-117.52754,65.3017,4.4929
2013,15JUN2013,6,6037,6037533806,33.97011,-118.17069,52.1401,4.0264
2013,15JUN2013,6,6037,6037534102,33.97021,-118.16166,52.253,4.0491
2013,15JUN2013,6,6037,6037408722,33.97052,-117.90236,56.4484,4.2263
2013,15JUN2013,45,45079,45079011604,33.97063,-80.96796,45.9715,4.2813
2013,15JUN2013,13,13059,13059030100,33.97074,-83.36618,45.8686,4.2588
2013,15JUN2013,6,6037,6037534900,33.97076,-118.23685,51.726,3.9366
2013,15JUN2013,13,13233,13233010600,33.97082,-85.10101,53.7686,4.6322
2013,15JUN2013,6,6037,6037237900,33.97093,-118.31119,51.727,4.0783
2013,15JUN2013,6,6071,6071000113,33.97096,-117.70341,61.8279,4.5847
2013,15JUN2013,6,6037,6037237800,33.97097,-118.29813,51.6364,4.0429
2013,15JUN2013,6,6037,6037535002,33.97118,-118.24659,51.8915,4.0058
2013,15JUN2013,6,6037,6037534802,33.9712,-118.22168,51.7473,3.916
2013,15JUN2013,6,6065,6065030400,33.97123,-117.36771,68.6979,4.7158
2013,15JUN2013,37,37019,37019020405,33.97131,-78.26286,52.9638,6.4469
2013,15JUN2013,6,6037,6037277000,33.97136,-118.40031,51.5526,4.0271
2013,15JUN2013,6,6037,6037535001,33.9714,-118.25316,51.751,4.0833
2013,15JUN2013,6,6065,6065040404,33.97142,-117.46009,66.6816,4.4012
2013,15JUN2013,6,6071,6071000108,33.9715,-117.74024,60.9849,4.611
2013,15JUN2013,13,13067,13067030334,33.97161,-84.42622,61.7718,4.9672
2013,15JUN2013,6,6037,6037501803,33.97174,-118.04087,53.619,4.036
2013,15JUN2013,6,6065,6065046500,33.97176,-117.33167,69.3034,4.7655
2013,15JUN2013,6,6037,6037534101,33.9718,-118.16586,52.2981,3.9863
2013,15JUN2013,13,13233,13233010700,33.97183,-85.03041,54.7494,4.5336
2013,15JUN2013,13,13121,13121010209,33.97186,-84.36808,59.574,5.0565
2013,15JUN2013,6,6037,6037600902,33.97203,-118.35226,51.402,4.1252
2013,15JUN2013,6,6037,6037274202,33.97239,-118.46018,51.6003,4.1153
2013,15JUN2013,6,6037,6037502100,33.97264,-118.05225,53.54,3.9743
