year,date,statefips,countyfips,ctfips,latitude,longitude,ds_pm_pred,ds_pm_stdd
2013,15JUN2013,45,45045,45045003500,34.76252,-82.43352,9.8289,2.0927
2013,15JUN2013,1,1089,1089000503,34.76289,-86.62847,11.6918,2.5198
2013,15JUN2013,37,37165,37165010102,34.7629,-79.50308,8.8734,2.0929
2013,15JUN2013,6,6037,6037900900,34.76328,-118.23443,6.5444,1.471
2013,15JUN2013,1,1089,1089010800,34.76337,-86.49767,11.2766,2.5135
2013,15JUN2013,5,5119,5119002206,34.76484,-92.407,16.1805,3.3605
2013,15JUN2013,37,37133,37133001101,34.7653,-77.48737,8.5279,2.1033
2013,15JUN2013,5,5119,5119003001,34.76534,-92.28764,16.2689,3.1191
2013,15JUN2013,1,1033,1033020200,34.76602,-87.70057,12.1794,2.5738
2013,15JUN2013,37,37017,37017950200,34.76625,-78.67807,7.6692,1.7625
2013,15JUN2013,37,37133,37133001700,34.76666,-77.41718,8.1084,1.9824
2013,15JUN2013,5,5077,5077470300,34.76667,-90.76805,15.124,4.0098
2013,15JUN2013,45,45025,45025950101,34.76675,-80.46276,8.7873,2.0361
2013,15JUN2013,1,1089,1089000701,34.76724,-86.60212,11.588,2.5804
2013,15JUN2013,13,13313,13313000700,34.76732,-85.10012,11.5302,2.6974
2013,15JUN2013,4,4025,4025001702,34.76792,-111.83774,7.4569,1.8693
2013,15JUN2013,1,1089,1089000502,34.76792,-86.63467,11.7191,2.5859
2013,15JUN2013,5,5119,5119002800,34.76812,-92.23935,16.2021,3.0909
2013,15JUN2013,40,40077,40077087300,34.76865,-95.27093,13.0545,3.5981
2013,15JUN2013,5,5119,5119002203,34.76866,-92.36298,16.1405,3.2918
2013,15JUN2013,35,35061,35061970301,34.76905,-106.57053,7.1882,1.802
2013,15JUN2013,40,40049,40049681700,34.76917,-97.56109,10.8512,3.1909
2013,15JUN2013,45,45057,45057011002,34.76921,-80.68673,8.998,2.1406
2013,15JUN2013,1,1033,1033020100,34.76933,-87.68022,12.1506,2.5855
2013,15JUN2013,37,37031,37031970805,34.7694,-77.01413,6.0302,1.6894
2013,15JUN2013,45,45045,45045002003,34.76981,-82.4063,9.8272,2.0523
2013,15JUN2013,13,13313,13313000900,34.7699,-84.98781,11.5438,2.6612
2013,15JUN2013,40,40031,40031002100,34.76993,-98.191,9.8311,3.0521
2013,15JUN2013,37,37133,37133000301,34.77159,-77.61288,9.2768,2.2842
2013,15JUN2013,13,13313,13313001000,34.7719,-84.94019,11.506,2.7713
2013,15JUN2013,45,45073,45073030401,34.77269,-83.06498,9.7453,2.4387
2013,15JUN2013,28,28141,28141950300,34.77276,-88.24273,11.6024,3.1577
2013,15JUN2013,1,1033,1033020801,34.77286,-87.50447,11.856,2.6326
2013,15JUN2013,28,28093,28093950401,34.77299,-89.46868,11.0547,2.8131
2013,15JUN2013,37,37133,37133001500,34.77306,-77.42362,8.2851,2.08
2013,15JUN2013,28,28033,28033071120,34.77336,-90.03728,11.0869,2.3666
2013,15JUN2013,13,13213,13213010400,34.77358,-84.79154,11.1809,2.6731
2013,15JUN2013,45,45057,45057011100,34.77432,-80.80861,9.2189,2.2141
2013,15JUN2013,1,1089,1089000201,34.77466,-86.55005,11.3605,2.5615
2013,15JUN2013,37,37133,37133001400,34.77485,-77.43781,8.3182,2.1088
2013,15JUN2013,1,1089,1089000501,34.77522,-86.63533,11.7119,2.5702
2013,15JUN2013,5,5119,5119001600,34.77551,-92.32538,16.1554,3.2268
2013,15JUN2013,45,45025,45025950102,34.77557,-80.35277,8.7197,1.9435
2013,15JUN2013,37,37155,37155960401,34.77563,-79.27628,8.9327,2.0823
2013,15JUN2013,5,5119,5119004219,34.77579,-92.43073,15.9716,3.3452
2013,15JUN2013,5,5119,5119002900,34.77586,-92.26813,16.2332,3.1575
2013,15JUN2013,45,45077,45077011002,34.77586,-82.69998,9.9843,2.4348
2013,15JUN2013,40,40123,40123089200,34.77593,-96.67826,12.9846,3.7282
2013,15JUN2013,45,45045,45045002904,34.77632,-82.32668,9.8876,2.0061
2013,15JUN2013,5,5119,5119002204,34.77645,-92.38798,16.1039,3.3241
2013,15JUN2013,13,13083,13083040102,34.77696,-85.52638,11.5333,2.6206
2013,15JUN2013,13,13123,13123080200,34.77835,-84.52103,10.217,2.5246
2013,15JUN2013,40,40123,40123089100,34.77844,-96.69031,13.1137,3.6797
2013,15JUN2013,1,1089,1089010200,34.77846,-86.40158,10.9163,2.5634
2013,15JUN2013,45,45045,45045002903,34.77868,-82.29312,9.9191,2.039
2013,15JUN2013,40,40123,40123088900,34.77877,-96.66085,13.1539,3.7702
2013,15JUN2013,37,37061,37061090600,34.77879,-77.77696,9.5992,2.1357
2013,15JUN2013,40,40049,40049681200,34.77882,-97.18688,12.1376,3.4164
2013,15JUN2013,1,1089,1089000202,34.77915,-86.57327,11.5179,2.5879
2013,15JUN2013,5,5119,5119003002,34.7792,-92.28312,16.257,3.129
2013,15JUN2013,37,37133,37133002100,34.77937,-77.35733,7.8388,2.0178
2013,15JUN2013,5,5119,5119003100,34.78005,-92.29868,16.2206,3.241
2013,15JUN2013,45,45045,45045003008,34.78071,-82.24309,9.957,2.0686
2013,15JUN2013,1,1083,1083020802,34.78082,-86.84453,12.0028,2.7483
2013,15JUN2013,40,40031,40031002200,34.78121,-98.5863,8.7276,2.7189
2013,15JUN2013,45,45083,45083023500,34.78168,-82.0507,9.8256,2.1
2013,15JUN2013,45,45045,45045002901,34.78177,-82.34622,9.8614,2.0001
2013,15JUN2013,4,4025,4025001703,34.7818,-111.73222,7.3127,1.8431
2013,15JUN2013,35,35061,35061970405,34.78227,-106.80849,7.0324,1.7768
2013,15JUN2013,1,1089,1089000302,34.78234,-86.60774,11.5507,2.5569
2013,15JUN2013,13,13111,13111050500,34.78262,-84.19135,9.4693,2.4502
2013,15JUN2013,37,37031,37031980100,34.78281,-76.39605,5.5021,1.6913
2013,15JUN2013,45,45083,45083023802,34.78282,-81.87499,9.5612,2.1096
2013,15JUN2013,45,45045,45045002005,34.78297,-82.37236,9.8828,2.0698
2013,15JUN2013,1,1089,1089000301,34.78303,-86.58983,11.63,2.5938
2013,15JUN2013,45,45007,45007010103,34.78379,-82.50801,9.8821,2.1151
2013,15JUN2013,5,5119,5119004900,34.78396,-92.36156,16.0809,3.2149
2013,15JUN2013,45,45077,45077010901,34.78445,-82.61148,10.0431,2.3256
2013,15JUN2013,5,5119,5119004215,34.78459,-92.41229,15.9937,3.361
2013,15JUN2013,4,4005,4005001500,34.78481,-111.17567,7.1975,1.9743
2013,15JUN2013,1,1083,1083021000,34.78541,-86.98294,11.9864,2.7763
2013,15JUN2013,5,5077,5077470100,34.78558,-90.62565,14.6068,3.7338
2013,15JUN2013,28,28139,28139950200,34.78572,-88.89737,11.4086,3.2132
2013,15JUN2013,35,35006,35006941500,34.78577,-107.56285,6.6076,2.0307
2013,15JUN2013,13,13313,13313000502,34.78635,-84.97901,11.5952,2.707
2013,15JUN2013,45,45023,45023020400,34.78648,-81.20908,9.6964,2.3484
2013,15JUN2013,1,1083,1083020900,34.78699,-86.94835,12.0287,2.6883
2013,15JUN2013,45,45045,45045002001,34.78769,-82.39529,9.8378,1.9962
2013,15JUN2013,5,5119,5119003304,34.78772,-92.24544,16.2013,3.301
2013,15JUN2013,1,1077,1077010200,34.78773,-87.68374,12.1736,2.5104
2013,15JUN2013,37,37061,37061090802,34.78836,-78.08014,7.756,1.7269
2013,15JUN2013,5,5127,5127950300,34.78845,-93.99271,14.0208,3.4467
2013,15JUN2013,40,40049,40049681600,34.78847,-97.39396,11.4801,3.2136
2013,15JUN2013,40,40123,40123088800,34.78857,-96.62719,13.3431,3.7119
2013,15JUN2013,6,6083,6083001800,34.78869,-119.78793,7.5463,2.1846
2013,15JUN2013,13,13083,13083040300,34.7893,-85.47448,11.6498,2.6215
2013,15JUN2013,37,37165,37165010500,34.78958,-79.57906,8.7813,2.0798
2013,15JUN2013,5,5119,5119003305,34.79014,-92.26577,16.1608,3.2788
2013,15JUN2013,1,1089,1089010624,34.7902,-86.76709,12.035,2.6868
2013,15JUN2013,1,1089,1089010623,34.79033,-86.73154,11.8816,2.6798
2013,15JUN2013,37,37031,37031970703,34.79046,-76.86248,5.8759,1.6432
2013,15JUN2013,37,37165,37165010200,34.79051,-79.4641,8.8353,2.073
2013,15JUN2013,13,13241,13241970302,34.7907,-83.37228,9.6008,2.4351
2013,15JUN2013,5,5119,5119004213,34.79079,-92.49367,15.9098,3.6696
2013,15JUN2013,35,35057,35057963600,34.79111,-105.99376,5.9654,1.6615
2013,15JUN2013,5,5119,5119004212,34.79185,-92.45909,15.7455,3.4995
2013,15JUN2013,28,28093,28093950300,34.79239,-89.583,10.7758,2.7066
2013,15JUN2013,1,1083,1083020402,34.7932,-87.05277,11.9787,2.8337
2013,15JUN2013,13,13313,13313000400,34.79352,-84.93288,11.5551,2.8271
2013,15JUN2013,1,1083,1083020401,34.79487,-87.14182,11.7819,2.705
2013,15JUN2013,6,6037,6037980003,34.79567,-117.95415,6.4337,1.502
2013,15JUN2013,5,5119,5119004214,34.7959,-92.42699,15.864,3.3519
2013,15JUN2013,1,1089,1089010621,34.79608,-86.68951,11.7522,2.604
2013,15JUN2013,1,1077,1077010100,34.7963,-87.65677,12.1159,2.5598
2013,15JUN2013,5,5119,5119003208,34.79702,-92.2848,16.1677,3.31
2013,15JUN2013,45,45045,45045003602,34.79762,-82.44468,9.7768,2.0624
2013,15JUN2013,5,5119,5119003205,34.79799,-92.30937,16.1766,3.3247
2013,15JUN2013,37,37031,37031970702,34.79897,-76.90513,5.9444,1.7101
2013,15JUN2013,1,1077,1077010300,34.79981,-87.69374,12.0263,2.5574
2013,15JUN2013,13,13291,13291000203,34.80008,-83.85948,9.3482,2.3588
2013,15JUN2013,45,45077,45077010902,34.8002,-82.56767,9.8978,2.245
2013,15JUN2013,35,35061,35061970404,34.80028,-106.75303,7.329,1.8284
2013,15JUN2013,1,1083,1083020500,34.80035,-86.99195,12.0856,2.9234
2013,15JUN2013,5,5119,5119003303,34.80087,-92.23432,16.2134,3.2094
2013,15JUN2013,45,45045,45045002816,34.80163,-82.19078,9.8507,1.9965
2013,15JUN2013,45,45045,45045002815,34.8021,-82.24232,9.9152,1.9938
2013,15JUN2013,35,35061,35061970101,34.80229,-106.56977,7.2005,1.7899
2013,15JUN2013,45,45045,45045001502,34.80283,-82.38379,9.7804,2.0026
2013,15JUN2013,45,45045,45045002812,34.80338,-82.27082,9.9224,2.048
2013,15JUN2013,37,37133,37133001300,34.80422,-77.39429,8.3497,2.1353
2013,15JUN2013,5,5119,5119003800,34.80494,-92.14681,16.4056,3.4926
2013,15JUN2013,45,45073,45073030300,34.80537,-82.98862,9.7898,2.4996
2013,15JUN2013,1,1089,1089000403,34.80555,-86.61912,11.6594,2.614
2013,15JUN2013,45,45045,45045002103,34.80558,-82.40883,9.7302,2.0116
2013,15JUN2013,40,40123,40123089598,34.80572,-96.8365,12.7297,3.8706
2013,15JUN2013,28,28003,28003950700,34.80647,-88.62127,11.6775,3.2118
2013,15JUN2013,37,37155,37155960102,34.80681,-78.99401,8.9615,1.9685
2013,15JUN2013,5,5119,5119003202,34.80716,-92.26939,16.2049,3.2919
2013,15JUN2013,37,37155,37155960300,34.80787,-79.16759,8.9439,2.001
2013,15JUN2013,13,13295,13295020601,34.8083,-85.2385,11.8196,2.6324
2013,15JUN2013,5,5119,5119003306,34.80874,-92.25632,16.2474,3.2673
2013,15JUN2013,45,45045,45045002811,34.80895,-82.30387,9.8088,2.0014
2013,15JUN2013,1,1077,1077010700,34.80897,-87.64834,11.9668,2.5
2013,15JUN2013,5,5119,5119003207,34.80909,-92.29876,16.1437,3.1945
2013,15JUN2013,6,6029,6029003305,34.81071,-118.95184,7.0586,1.7057
2013,15JUN2013,37,37061,37061090701,34.81077,-77.91018,9.3683,2.0723
2013,15JUN2013,45,45077,45077010300,34.81085,-82.80311,9.8778,2.4917
2013,15JUN2013,37,37031,37031970704,34.81085,-76.77406,5.8012,1.678
2013,15JUN2013,1,1077,1077010600,34.81105,-87.672,12.0047,2.6023
2013,15JUN2013,35,35061,35061970401,34.81161,-106.72665,7.4063,1.8756
2013,15JUN2013,45,45077,45077010803,34.8124,-82.62851,9.9609,2.3696
2013,15JUN2013,1,1077,1077011802,34.8125,-87.29507,11.4463,2.6052
2013,15JUN2013,28,28033,28033071200,34.81309,-90.14925,11.6645,2.6297
2013,15JUN2013,13,13241,13241970301,34.81318,-83.52032,9.4971,2.3716
2013,15JUN2013,45,45087,45087030900,34.81321,-81.53058,9.4309,2.2781
2013,15JUN2013,48,48117,48117950500,34.81361,-102.39919,5.6701,1.9001
2013,15JUN2013,5,5119,5119004202,34.81447,-92.60039,15.4948,3.6034
2013,15JUN2013,5,5119,5119003703,34.81451,-92.22124,16.2137,3.3552
2013,15JUN2013,1,1077,1077010800,34.81512,-87.62292,11.8171,2.4462
2013,15JUN2013,45,45045,45045002107,34.81547,-82.42822,9.761,1.9937
2013,15JUN2013,1,1077,1077011200,34.81674,-87.81222,11.6625,2.6571
2013,15JUN2013,45,45077,45077010903,34.81681,-82.52065,9.7946,2.1262
2013,15JUN2013,1,1077,1077010400,34.81723,-87.69862,11.9015,2.569
2013,15JUN2013,35,35061,35061970102,34.81796,-106.68564,7.4396,1.8668
2013,15JUN2013,45,45077,45077011001,34.81841,-82.70734,10.011,2.4073
2013,15JUN2013,1,1083,1083020700,34.81907,-86.9492,11.8943,2.6774
2013,15JUN2013,45,45045,45045001501,34.81923,-82.39709,9.78,2.004
2013,15JUN2013,13,13047,13047030304,34.81957,-85.15912,11.8064,2.6496
2013,15JUN2013,45,45045,45045001400,34.81968,-82.37803,9.7289,1.9543
2013,15JUN2013,37,37133,37133001200,34.8205,-77.45365,8.7923,2.164
2013,15JUN2013,5,5119,5119004205,34.82091,-92.44354,15.9604,3.5025
2013,15JUN2013,45,45045,45045001900,34.82106,-82.34295,9.7787,2.0307
2013,15JUN2013,45,45073,45073030100,34.82111,-83.17702,9.6773,2.456
2013,15JUN2013,1,1083,1083020600,34.82208,-86.98226,11.9187,2.7888
2013,15JUN2013,45,45077,45077010804,34.82265,-82.58307,9.9234,2.2284
2013,15JUN2013,37,37155,37155960202,34.82267,-79.09048,8.9823,1.9435
2013,15JUN2013,1,1089,1089010702,34.82268,-86.53602,11.3388,2.53
2013,15JUN2013,28,28033,28033071000,34.82322,-89.93592,10.5099,2.2102
2013,15JUN2013,37,37031,37031970301,34.82326,-76.6539,5.8435,1.7077
2013,15JUN2013,13,13313,13313000200,34.8239,-84.88092,11.4872,2.7113
2013,15JUN2013,6,6071,6071010700,34.82405,-114.67501,6.1667,1.8798
2013,15JUN2013,37,37133,37133000202,34.82521,-77.52196,9.2498,2.3009
2013,15JUN2013,45,45045,45045003601,34.82523,-82.46342,9.688,2.0111
2013,15JUN2013,1,1083,1083020801,34.82565,-86.84743,11.8955,2.7633
2013,15JUN2013,28,28141,28141950200,34.82577,-88.19252,11.5716,3.186
2013,15JUN2013,48,48117,48117950400,34.8258,-102.40275,5.7151,1.8899
2013,15JUN2013,37,37155,37155960101,34.82665,-78.93036,8.7911,1.9165
2013,15JUN2013,4,4025,4025000202,34.8267,-112.3666,7.0412,1.7213
2013,15JUN2013,28,28033,28033070900,34.82697,-89.79757,10.3798,2.3032
2013,15JUN2013,5,5085,5085020301,34.82722,-92.01939,16.2254,3.7073
2013,15JUN2013,45,45045,45045002106,34.82739,-82.43798,9.7152,2.0475
2013,15JUN2013,5,5119,5119003712,34.82754,-92.24931,16.1254,3.439
2013,15JUN2013,5,5119,5119003704,34.82817,-92.20864,16.2822,3.4318
2013,15JUN2013,45,45045,45045002814,34.82817,-82.21507,9.8808,2.0171
2013,15JUN2013,45,45045,45045002108,34.82901,-82.41611,9.6757,1.9495
2013,15JUN2013,45,45045,45045002813,34.82911,-82.23939,9.9173,2.0175
2013,15JUN2013,1,1077,1077011000,34.82994,-87.68209,11.8945,2.6824
2013,15JUN2013,13,13313,13313000501,34.83052,-84.99806,11.7741,2.7337
2013,15JUN2013,35,35061,35061971400,34.83106,-106.87758,6.9173,1.7731
2013,15JUN2013,5,5119,5119004303,34.83249,-92.36829,16.0569,3.4163
2013,15JUN2013,1,1077,1077010900,34.83302,-87.64996,11.7855,2.5175
2013,15JUN2013,6,6071,6071011800,34.83377,-117.12139,6.3761,1.5982
2013,15JUN2013,45,45045,45045001302,34.83434,-82.36062,9.8123,2.0482
2013,15JUN2013,4,4025,4025001801,34.83478,-111.82906,7.3805,1.8134
2013,15JUN2013,37,37163,37163970900,34.83502,-78.409,7.512,1.7139
2013,15JUN2013,45,45045,45045004200,34.83503,-82.38969,9.7263,1.9749
2013,15JUN2013,45,45077,45077010801,34.83547,-82.62497,9.8713,2.2925
2013,15JUN2013,13,13313,13313000600,34.83596,-85.03784,11.7482,2.6191
2013,15JUN2013,45,45045,45045000500,34.83767,-82.41158,9.6982,1.9678
2013,15JUN2013,5,5119,5119003706,34.83779,-92.21514,16.2401,3.5588
2013,15JUN2013,48,48117,48117950300,34.83788,-102.40138,5.7266,1.9185
2013,15JUN2013,4,4017,4017960200,34.83792,-110.04389,7.4516,2.345
2013,15JUN2013,45,45045,45045000400,34.83799,-82.40023,9.724,1.912
2013,15JUN2013,40,40051,40051000700,34.83821,-97.85087,9.9594,2.9275
2013,15JUN2013,5,5077,5077470200,34.8383,-90.95648,15.7443,4.1421
2013,15JUN2013,5,5119,5119003606,34.83842,-92.11285,16.2787,3.6423
2013,15JUN2013,28,28003,28003950600,34.83858,-88.41958,11.7568,3.1533
2013,15JUN2013,45,45045,45045002105,34.83877,-82.42628,9.6714,1.9907
2013,15JUN2013,40,40049,40049681800,34.83878,-97.61801,10.7941,3.121
2013,15JUN2013,40,40121,40121486600,34.83905,-95.87508,14.7826,3.4681
2013,15JUN2013,40,40123,40123088600,34.83933,-96.53263,13.5678,3.8039
2013,15JUN2013,40,40079,40079040601,34.83959,-94.53177,13.6587,3.4332
2013,15JUN2013,40,40079,40079040602,34.84046,-94.72192,12.8902,3.4069
2013,15JUN2013,45,45045,45045002104,34.84127,-82.4401,9.7299,2.0041
2013,15JUN2013,45,45045,45045004300,34.84136,-82.37546,9.754,2.0042
2013,15JUN2013,1,1089,1089010501,34.84147,-86.7481,11.8001,2.7577
2013,15JUN2013,45,45077,45077010802,34.84266,-82.57702,9.821,2.2085
2013,15JUN2013,45,45045,45045002808,34.8427,-82.26142,9.9095,2.0679
2013,15JUN2013,5,5119,5119003711,34.84298,-92.20178,16.1838,3.484
2013,15JUN2013,13,13213,13213010202,34.84313,-84.80019,11.1747,2.8047
2013,15JUN2013,45,45087,45087030800,34.84314,-81.68975,9.4503,2.167
2013,15JUN2013,45,45083,45083023405,34.84364,-82.17409,9.8747,2.0867
2013,15JUN2013,5,5119,5119003710,34.84429,-92.22248,16.2913,3.4686
2013,15JUN2013,4,4015,4015955000,34.84494,-114.55865,6.2592,1.9684
2013,15JUN2013,45,45045,45045001808,34.84494,-82.32867,9.7933,1.9963
2013,15JUN2013,5,5119,5119003707,34.84584,-92.18315,16.1817,3.5446
2013,15JUN2013,45,45091,45091061302,34.84714,-81.07156,9.8033,2.3673
2013,15JUN2013,13,13313,13313000302,34.84725,-84.96776,11.6328,2.6873
2013,15JUN2013,1,1077,1077011604,34.8481,-87.47045,11.581,2.5737
2013,15JUN2013,45,45045,45045004400,34.84829,-82.35371,9.7457,1.9757
2013,15JUN2013,45,45045,45045002805,34.84832,-82.29475,9.867,2.0135
2013,15JUN2013,45,45045,45045000200,34.84847,-82.39676,9.6795,1.9626
2013,15JUN2013,40,40055,40055967200,34.84857,-99.56411,6.1091,2.0153
2013,15JUN2013,45,45077,45077010403,34.84899,-82.7115,9.8832,2.3123
2013,15JUN2013,40,40075,40075964200,34.849,-99.06287,7.4125,2.4498
2013,15JUN2013,45,45045,45045000800,34.8493,-82.42711,9.7427,2.0148
2013,15JUN2013,1,1077,1077011501,34.84948,-87.6134,11.7076,2.5818
2013,15JUN2013,45,45045,45045000700,34.84979,-82.41295,9.7083,1.9833
2013,15JUN2013,4,4015,4015954800,34.84983,-113.79069,6.2547,1.9005
2013,15JUN2013,35,35061,35061970200,34.8511,-106.70348,7.498,1.8468
2013,15JUN2013,5,5119,5119003605,34.85135,-92.15085,16.3359,3.4996
2013,15JUN2013,1,1089,1089010502,34.85172,-86.68344,11.6418,2.6921
2013,15JUN2013,37,37133,37133000103,34.85195,-77.31967,8.2723,2.1248
2013,15JUN2013,1,1071,1071950100,34.8521,-85.70057,11.7741,2.7724
2013,15JUN2013,28,28033,28033071110,34.85259,-90.03021,10.7334,2.2699
2013,15JUN2013,45,45083,45083023801,34.85304,-81.90028,9.6613,2.0494
2013,15JUN2013,13,13295,13295020502,34.85309,-85.34725,12.0337,2.61
2013,15JUN2013,45,45045,45045003705,34.8532,-82.47069,9.7646,2.0619
2013,15JUN2013,13,13291,13291000204,34.85333,-84.07504,9.5511,2.5162
2013,15JUN2013,13,13213,13213010201,34.85352,-84.68043,10.8058,2.6687
2013,15JUN2013,45,45091,45091061203,34.85366,-80.93283,9.591,2.2627
2013,15JUN2013,13,13313,13313000301,34.85397,-84.92489,11.6446,2.7484
2013,15JUN2013,37,37049,37049961301,34.85448,-76.91878,6.099,1.6857
2013,15JUN2013,45,45045,45045002202,34.85465,-82.44109,9.6796,1.9758
2013,15JUN2013,5,5085,5085020302,34.8549,-91.93051,16.1567,3.7766
2013,15JUN2013,1,1077,1077011102,34.85494,-87.68388,11.6925,2.5271
2013,15JUN2013,45,45083,45083023404,34.85516,-82.11224,9.82,2.0449
2013,15JUN2013,5,5119,5119003607,34.85634,-92.08882,16.1995,3.7
2013,15JUN2013,45,45083,45083023402,34.8565,-82.02014,9.7628,2.0445
2013,15JUN2013,45,45045,45045000100,34.85661,-82.38919,9.7256,1.9636
2013,15JUN2013,37,37153,37153970800,34.85705,-79.82623,8.9899,2.1096
2013,15JUN2013,1,1083,1083020201,34.85726,-86.98842,11.7021,2.6692
2013,15JUN2013,37,37179,37179020902,34.85748,-80.61236,9.0508,2.1687
2013,15JUN2013,6,6083,6083002005,34.85755,-120.40725,8.3201,2.5783
2013,15JUN2013,5,5119,5119003713,34.85814,-92.22834,16.0807,3.4334
2013,15JUN2013,13,13111,13111050400,34.85829,-84.33545,9.9353,2.6348
2013,15JUN2013,45,45045,45045001204,34.85868,-82.3679,9.7277,1.9366
2013,15JUN2013,6,6029,6029005802,34.859,-118.15491,6.2342,1.4923
2013,15JUN2013,45,45045,45045001000,34.86063,-82.40026,9.7318,1.9699
2013,15JUN2013,45,45045,45045000900,34.86076,-82.40984,9.6829,1.9214
2013,15JUN2013,37,37049,37049961302,34.86083,-76.84195,6.0181,1.6915
2013,15JUN2013,6,6029,6029005801,34.86128,-118.18468,6.2285,1.4307
2013,15JUN2013,13,13047,13047030303,34.86162,-85.16524,12.0766,2.5998
2013,15JUN2013,35,35061,35061940300,34.86167,-106.56602,7.2701,1.7313
2013,15JUN2013,5,5119,5119004306,34.86171,-92.41154,15.8402,3.3886
2013,15JUN2013,37,37007,37007920600,34.86173,-80.11365,8.87,2.0407
2013,15JUN2013,45,45045,45045001810,34.86176,-82.34812,9.8304,2.063
2013,15JUN2013,45,45045,45045002804,34.86177,-82.30892,9.879,2.0006
2013,15JUN2013,45,45077,45077010602,34.86272,-82.53792,9.7241,2.1558
2013,15JUN2013,45,45045,45045001205,34.86314,-82.3773,9.7525,2.0111
2013,15JUN2013,35,35019,35019961600,34.86332,-104.79066,4.3119,1.3782
2013,15JUN2013,37,37179,37179020901,34.86427,-80.43083,8.9002,2.1075
2013,15JUN2013,1,1077,1077011101,34.8647,-87.70013,11.5008,2.4957
2013,15JUN2013,4,4015,4015952002,34.86584,-114.49136,6.3086,1.9188
2013,15JUN2013,45,45077,45077010700,34.86604,-82.63687,9.84,2.2144
2013,15JUN2013,37,37179,37179021015,34.86623,-80.74463,9.2413,2.1279
2013,15JUN2013,1,1071,1071950400,34.86691,-86.21818,10.7169,2.7269
2013,15JUN2013,45,45045,45045001809,34.86717,-82.33924,9.8053,2.0016
2013,15JUN2013,1,1089,1089010701,34.86723,-86.57995,11.475,2.7239
2013,15JUN2013,6,6083,6083002012,34.86792,-120.44399,8.2784,2.5297
2013,15JUN2013,45,45045,45045002201,34.868,-82.43339,9.7091,2.0347
2013,15JUN2013,45,45045,45045003704,34.86836,-82.45247,9.7302,2.0233
2013,15JUN2013,45,45045,45045001102,34.86923,-82.39236,9.7447,2.0276
2013,15JUN2013,6,6071,6071012001,34.86937,-117.01781,6.2428,1.6285
2013,15JUN2013,45,45045,45045002803,34.86961,-82.28165,9.887,2.0454
2013,15JUN2013,45,45045,45045001203,34.87094,-82.36474,9.757,1.9698
2013,15JUN2013,1,1083,1083020101,34.87122,-86.86395,11.6749,2.6656
2013,15JUN2013,6,6083,6083002010,34.87148,-120.41005,8.3277,2.56
2013,15JUN2013,6,6083,6083002009,34.87215,-120.42759,8.3422,2.608
2013,15JUN2013,45,45045,45045002303,34.87279,-82.41122,9.7192,1.957
2013,15JUN2013,13,13281,13281960200,34.8728,-83.74357,9.6044,2.5054
2013,15JUN2013,45,45045,45045001807,34.87295,-82.31473,9.8195,1.9984
2013,15JUN2013,13,13291,13291000205,34.87387,-83.92429,9.5736,2.507
2013,15JUN2013,6,6083,6083002006,34.87395,-120.33925,8.2401,2.5071
2013,15JUN2013,5,5119,5119003608,34.87416,-92.10432,16.2746,3.5826
2013,15JUN2013,37,37153,37153971100,34.87519,-79.65824,8.8866,2.1058
2013,15JUN2013,45,45083,45083022006,34.87593,-81.97984,9.7352,2.0267
2013,15JUN2013,6,6071,6071012002,34.87658,-116.97008,6.1342,1.5759
2013,15JUN2013,45,45091,45091061401,34.87687,-81.25135,9.7317,2.3354
2013,15JUN2013,5,5119,5119003604,34.87698,-92.15234,16.2975,3.554
2013,15JUN2013,40,40063,40063485000,34.87733,-96.24342,14.6832,3.8918
2013,15JUN2013,13,13295,13295020400,34.87747,-85.40616,11.9993,2.5828
2013,15JUN2013,6,6029,6029005506,34.87764,-118.31981,6.2371,1.5004
2013,15JUN2013,5,5119,5119004305,34.87826,-92.42151,15.8767,3.5878
2013,15JUN2013,6,6083,6083002013,34.87843,-120.46889,8.257,2.4592
2013,15JUN2013,45,45045,45045001101,34.87866,-82.37891,9.7303,2.0094
2013,15JUN2013,37,37061,37061090801,34.87867,-78.1004,7.917,1.7693
2013,15JUN2013,37,37153,37153970900,34.87914,-79.73517,8.9109,2.0932
2013,15JUN2013,5,5119,5119004302,34.8799,-92.3138,16.0505,3.5121
2013,15JUN2013,45,45045,45045002609,34.8807,-82.27273,9.8411,2.1032
2013,15JUN2013,45,45045,45045002302,34.88117,-82.41729,9.6823,2.0246
2013,15JUN2013,45,45045,45045001805,34.8812,-82.3435,9.7776,2.0727
2013,15JUN2013,45,45045,45045003706,34.88204,-82.45502,9.6579,2.0043
2013,15JUN2013,5,5149,5149952600,34.88254,-93.47421,14.2724,3.7543
2013,15JUN2013,48,48381,48381021900,34.88517,-101.90313,5.5651,1.8002
2013,15JUN2013,13,13295,13295020501,34.88544,-85.29604,12.1449,2.4862
2013,15JUN2013,1,1071,1071950300,34.88585,-85.92882,11.3836,2.7845
2013,15JUN2013,6,6083,6083002008,34.88612,-120.4253,8.2856,2.5459
2013,15JUN2013,45,45045,45045001804,34.88658,-82.31621,9.7416,1.9967
2013,15JUN2013,45,45091,45091061301,34.88663,-81.03895,9.8947,2.3206
2013,15JUN2013,37,37061,37061090502,34.88688,-77.75847,10,2.3307
2013,15JUN2013,28,28009,28009950100,34.88707,-89.18447,10.718,2.9061
